Date,Open,High,Low,Close,Adj Close,Volume
4/5/2011,18.795,18.98,18.700001,18.905001,16.130558,18078800
4/6/2011,18.9275,19,18.8825,19,16.211611,18132000
4/7/2011,19.0275,19.137501,18.93,19.102501,16.299072,22079200
4/8/2011,19.205,19.43,19.08,19.18,16.365194,23977200
4/11/2011,19.200001,19.440001,19.174999,19.4275,16.576374,19004400
4/12/2011,19.23,19.395,19.192499,19.2575,16.431324,20512000
4/13/2011,19.34,19.497499,19.299999,19.375,16.531578,18258400
4/14/2011,19.285,19.315001,19.040001,19.077499,16.277739,18609200
4/15/2011,19.1175,19.25,19.014999,19.1175,16.311871,20256000
4/18/2011,18.895,19.075001,18.862499,18.92,16.143356,15332000
4/19/2011,18.872499,18.995001,18.790001,18.98,16.194548,14261200
4/20/2011,19.1525,19.477501,19.102501,19.342501,16.503851,14838400
4/21/2011,19.34,19.495001,19.262501,19.442499,16.589167,10989600
4/25/2011,19.442499,19.467501,19.325001,19.440001,16.58704,7126400
4/26/2011,19.450001,19.75,19.35,19.692499,16.802477,15200000
4/27/2011,19.700001,19.7425,19.4725,19.7225,16.828077,8982400
4/28/2011,19.709999,19.709999,19.387501,19.415001,16.565714,11416000
4/29/2011,19.424999,19.612499,19.389999,19.530001,16.663828,10877600
5/2/2011,19.615,19.9175,19.615,19.785,16.881413,13503600
5/3/2011,19.907499,20.0425,19.825001,20,17.064856,18944800
5/4/2011,19.9625,20.0375,19.762501,19.942499,17.015797,17334400
5/5/2011,19.775,19.842501,19.549999,19.674999,16.787548,20991600
5/6/2011,19.625,19.965,19.567499,19.852501,16.939007,29754400
5/9/2011,19.782499,19.995001,19.76,19.965,17.034996,19093200
5/10/2011,19.9925,20.174999,19.93,20.0875,17.139515,19706400
5/11/2011,20.055,20.0625,19.737499,19.834999,16.924067,17667600
5/12/2011,19.772499,20.012501,19.77,19.9825,17.049923,25078400
5/13/2011,20,20.045,19.924999,19.977501,17.045654,21474000
5/16/2011,19.7875,20.325001,19.780001,19.985001,17.052055,18763200
5/17/2011,19.950001,20.200001,19.9375,20.15,17.192839,22112000
5/18/2011,20.1075,20.1075,19.870001,20.002501,17.194992,20127200
5/19/2011,20.032499,20.035,19.852501,19.91,17.115475,14941200
5/20/2011,19.834999,19.959999,19.557501,19.557501,16.812452,17216000
5/23/2011,19.272499,19.434999,19.15,19.23,16.530916,18258400
5/24/2011,19.252501,19.445,19.165001,19.4,16.677052,14828400
5/25/2011,19.24,19.77,19.1525,19.6875,16.92421,18002800
5/26/2011,19.6425,19.84,19.41,19.8225,17.040255,21110800
5/27/2011,19.665001,19.959999,19.592501,19.950001,17.149858,15344800
5/31/2011,20.004999,20.2775,20.002501,20.264999,17.420639,15274400
6/1/2011,20.190001,20.190001,19.795,19.795,17.016613,17732800
6/2/2011,19.797501,20.205,19.7875,20.174999,17.343281,19466400
6/3/2011,19.952499,20.09,19.74,19.782499,17.005867,18954400
6/6/2011,19.75,19.8925,19.5375,19.549999,16.806002,17628000
6/7/2011,19.700001,20.032499,19.629999,19.955,17.154158,27764800
6/8/2011,19.672501,19.672501,18.592501,19.1775,16.48579,80785200
6/9/2011,19.07,19.182501,18.969999,19.1075,16.425606,32074000
6/10/2011,19.0525,19.077499,18.637501,18.672501,16.051668,29456800
6/13/2011,18.7125,18.785,18.575001,18.715,16.088203,20820000
6/14/2011,18.7775,19.067499,18.7075,18.9825,16.318155,30033600
6/15/2011,18.885,19.0075,18.702499,18.709999,16.0839,22775600
6/16/2011,18.700001,18.844999,18.594999,18.719999,16.092497,21041600
6/17/2011,18.852501,18.872499,18.549999,18.6075,15.995786,25859200
6/20/2011,18.57,18.584999,18.41,18.512501,15.914129,22546800
6/21/2011,18.639999,18.797501,18.5375,18.747499,16.116138,25295200
6/22/2011,18.735001,18.9925,18.6425,18.665001,16.045218,17722000
6/23/2011,18.547501,18.85,18.5,18.827499,16.184914,20405600
6/24/2011,18.827499,18.8375,18.3325,18.342501,15.767986,39700800
6/27/2011,18.4475,18.512501,18.2775,18.4725,15.879737,20880000
6/28/2011,18.57,18.862499,18.5525,18.82,16.178459,23297600
6/29/2011,18.98,21.83,18.6975,21.6425,18.604809,132109200
6/30/2011,21.532499,21.84,20.9825,21.065001,18.108364,119880400
7/1/2011,21.025,22.2325,20.940001,21.9925,18.905685,61742400
7/5/2011,21.74,22.200001,21.584999,22.08,18.980894,33089600
7/6/2011,21.959999,22.307501,21.7125,22.049999,18.955107,33615200
7/7/2011,22.049999,22.7075,22,22.5375,19.374186,48524000
7/8/2011,22.2425,22.5375,22.1,22.432501,19.283924,20818800
7/11/2011,22.1525,22.309999,21.92,21.975,18.890633,25733600
7/12/2011,22.004999,22.200001,21.897499,21.924999,18.847652,18421200
7/13/2011,22.035,22.49,22.004999,22.184999,19.071161,18855600
7/14/2011,22.0625,22.3475,21.945,21.985001,18.899235,17211600
7/15/2011,22.172501,22.219999,21.9275,22.1875,19.073307,15998000
7/18/2011,22.08,22.225,21.9275,22.0175,18.92717,13515200
7/19/2011,22.122499,22.317499,22.049999,22.3025,19.172171,21594800
7/20/2011,22.372499,22.372499,22.055,22.16,19.049671,9474400
7/21/2011,22.262501,22.594999,22.01,22.012501,18.922869,21060400
7/22/2011,22.025,22.445,22.025,22.379999,19.238787,9035200
7/25/2011,22.16,22.557501,22.092501,22.27,19.144232,13357200
7/26/2011,22.254999,22.497499,22.174999,22.299999,19.170021,10704000
7/27/2011,22.08,22.25,21.8125,21.9375,18.858397,24094800
7/28/2011,22.032499,22.2425,21.665001,21.73,18.680023,19224800
7/29/2011,21.459999,21.559999,20.9,21.385,18.383448,16708400
8/1/2011,21.75,21.8325,21.264999,21.42,18.413534,13512800
8/2/2011,21.25,21.5975,20.889999,20.889999,17.957922,17327200
8/3/2011,21.1325,21.9375,20.952499,21.870001,18.800373,35308800
8/4/2011,21.692499,21.702499,21.219999,21.247499,18.26524,38827200
8/5/2011,21.334999,21.4175,20.219999,20.852501,17.925686,33626800
8/8/2011,20.045,20.452499,19.52,19.809999,17.029505,58529200
8/9/2011,20.0875,20.717501,19.0275,20.690001,17.785994,58702000
8/10/2011,20.3225,20.41,19.754999,19.82,17.038101,38429600
8/11/2011,20.0375,21.422501,19.924999,21.129999,18.164238,37359600
8/12/2011,21.2775,21.4475,20.8575,20.9575,18.015951,16598800
8/15/2011,21.2775,21.557501,21.127501,21.467501,18.454369,18328800
8/16/2011,21.25,21.592501,21.1525,21.4575,18.44577,20360000
8/17/2011,21.465,21.535,20.8325,20.997499,18.177404,19090000
8/18/2011,20.377501,20.6875,19.987499,20.0725,17.37664,32999600
8/19/2011,19.8325,20.42,19.8325,19.9,17.227306,31170000
8/22/2011,20.307501,20.375,19.8125,19.9475,17.268425,19341200
8/23/2011,20.055,20.9475,19.945,20.942499,18.129791,20076000
8/24/2011,20.9,21.645,20.7775,21.594999,18.694654,29150800
8/25/2011,21.6175,21.7325,20.985001,21.0275,18.203379,24273200
8/26/2011,20.877501,21.487499,20.6675,21.4625,18.579947,21498800
8/29/2011,21.745001,21.9825,21.5175,21.645,18.73794,18568800
8/30/2011,21.655001,22.0825,21.575001,21.9825,19.030115,16622800
8/31/2011,22.125,22.2125,21.6875,21.969999,19.019291,24092800
9/1/2011,21.93,22.24,21.7575,21.932501,18.986826,20800800
9/2/2011,21.43,21.780001,21.275,21.387501,18.51502,15807200
9/6/2011,20.8125,21.5625,20.8125,21.465,18.582115,15809200
9/7/2011,21.705,22.1325,21.674999,22.120001,19.149147,16552800
9/8/2011,21.940001,22.275,21.860001,21.865,18.928394,18386400
9/9/2011,21.719999,22.102501,21.49,21.5875,18.68816,26492400
9/12/2011,21.43,21.870001,21.372499,21.862499,18.926228,19608400
9/13/2011,21.915001,21.977501,21.665001,21.942499,18.995485,17469600
9/14/2011,22.057501,22.549999,21.889999,22.395,19.387218,26147200
9/15/2011,22.502501,22.65,22.0875,22.625,19.586315,21478400
9/16/2011,22.655001,22.879999,22.407499,22.7125,19.662069,50275200
9/19/2011,22.3675,22.6675,22.1675,22.5075,19.4846,22088000
9/20/2011,22.6,23.6875,22.565001,23.209999,20.092752,36064000
9/21/2011,23.16,23.532499,22.85,22.855,19.785427,28070400
9/22/2011,22.184999,22.5,21.547501,22.075001,19.110186,35689200
9/23/2011,21.99,22.7325,21.99,22.52,19.495426,21526000
9/26/2011,22.747499,22.879999,22.0425,22.57,19.538708,19095600
9/27/2011,22.782499,22.924999,22.280001,22.370001,19.365566,20066800
9/28/2011,22.450001,22.4625,21.865,21.907499,18.965183,17090400
9/29/2011,22.2425,22.2425,21.5,21.922501,18.978172,15552000
9/30/2011,21.555,21.905001,21.3125,21.43,18.551817,17952400
10/3/2011,21.2425,21.66,21.055,21.065001,18.235838,26223600
10/4/2011,20.76,21.272499,20.4275,21.195,18.348379,31600000
10/5/2011,21.15,21.362499,20.805,21.247499,18.393829,25114000
10/6/2011,21.219999,21.82,21.105,21.782499,18.856977,19486000
10/7/2011,21.8575,22,21.442499,21.5625,18.666525,17553200
10/10/2011,21.9475,22.3225,21.85,22.3125,19.315786,13322400
10/11/2011,22.1775,22.715,22.112499,22.627501,19.58848,17626800
10/12/2011,22.745001,23.0825,22.6775,22.7925,19.731327,19065200
10/13/2011,22.625,23.2325,22.615,23.15,20.040813,13193600
10/14/2011,23.355,23.6625,23.2925,23.48,20.326488,15800400
10/17/2011,23.282499,23.48,22.7575,22.797501,19.735653,13842800
10/18/2011,22.7775,23.625,22.647499,23.477501,20.324324,14400000
10/19/2011,23.5525,23.620001,22.469999,22.52,19.495426,21662400
10/20/2011,22.700001,22.9925,22.567499,22.8375,19.770279,17646400
10/21/2011,23.122499,23.3575,22.975,23.3575,20.220446,14128800
10/24/2011,23.3225,23.602501,23.297501,23.5525,20.389252,12138400
10/25/2011,23.375,23.407499,22.637501,22.67,19.625277,16824000
10/26/2011,23.035,23.182501,22.4,23.004999,19.915281,26746400
10/27/2011,22.75,23.622499,22.65,23.6,20.43037,41568000
10/28/2011,23.3125,23.9375,23.3125,23.775,20.581865,23299600
10/31/2011,23.57,23.967501,23.309999,23.315001,20.183651,17826000
11/1/2011,22.790001,23.115,22.5,22.5075,19.4846,30528400
11/2/2011,23.26,23.497499,22.780001,22.875,19.80274,24565200
11/3/2011,23.014999,23.450001,22.57,23.295,20.166334,18410800
11/4/2011,23.0825,23.407499,22.9125,23.16,20.049469,13608400
11/7/2011,23.200001,23.3325,22.879999,23.24,20.118721,9647200
11/8/2011,23.3575,23.665001,23.35,23.635,20.460674,19602000
11/9/2011,23.0725,23.525,23.0725,23.282499,20.155521,19594800
11/10/2011,23.5875,23.5875,23.147499,23.26,20.136038,11248800
11/11/2011,23.4475,23.9125,23.4275,23.790001,20.594862,13648400
11/14/2011,23.6525,23.93,23.3925,23.455,20.304846,10432000
11/15/2011,23.504999,23.955,23.4625,23.907499,20.696573,14153200
11/16/2011,23.637501,23.75,23.2925,23.35,20.401693,12999600
11/17/2011,23.422501,23.502501,22.715,22.85,19.964819,17227200
11/18/2011,22.879999,22.9125,22.6075,22.702499,19.835941,12906000
11/21/2011,22.415001,22.967501,22.275,22.8025,19.923315,15844400
11/22/2011,22.737499,23.047501,22.657499,22.709999,19.842503,13469600
11/23/2011,22.59,22.940001,22.299999,22.3225,19.503929,21064400
11/25/2011,22.26,22.5975,22.195,22.254999,19.44495,6933600
11/28/2011,22.9175,23.4375,22.782499,23.3675,20.416981,14792400
11/29/2011,23.3675,23.375,23.135,23.225,20.292475,14513600
11/30/2011,23.7125,24.2575,23.66,24.2425,21.181499,21504000
12/1/2011,23.98,24.565001,23.9375,24.440001,21.354057,19042400
12/2/2011,24.5975,24.65,24.200001,24.299999,21.231735,12928000
12/5/2011,24.57,24.5725,23.799999,24.014999,20.982721,16731600
12/6/2011,24.01,24.07,23.77,23.842501,20.831993,14135200
12/7/2011,23.817499,24.362499,23.762501,24.2675,21.203339,16055200
12/8/2011,24.235001,24.467501,23.897499,23.950001,20.925928,14238000
12/9/2011,24.157499,24.365,23.877501,24.297501,21.229551,11974000
12/12/2011,24.16,24.35,23.9575,24.23,21.170572,13644400
12/13/2011,24.360001,24.385,23.8825,23.977501,20.949963,13564000
12/14/2011,23.9275,24.184999,23.762501,24.09,21.048254,19150800
12/15/2011,24.33,24.33,23.8925,23.955,20.9303,21020000
12/16/2011,24.1675,24.4375,24.102501,24.360001,21.284161,17556800
12/19/2011,24.377501,24.842501,24.377501,24.645,21.533173,23541200
12/20/2011,24.8825,25.375,24.84,25.3375,22.138231,27454400
12/21/2011,25.2775,25.315001,24.875,25.18,22.00062,15244000
12/22/2011,25.1525,25.4925,25.025,25.135,21.961308,13439200
12/23/2011,25.2325,25.625,25.127501,25.620001,22.385063,7803200
12/27/2011,25.622499,25.862499,25.477501,25.477501,22.260557,8719200
12/28/2011,25.422501,25.5,25.15,25.18,22.00062,9969600
12/29/2011,25.25,25.8125,25.205,25.7875,22.531418,8637600
12/30/2011,25.7925,25.799999,25.372499,25.3825,22.177553,8586800
1/3/2012,25.85,25.85,25.4625,25.747499,22.496469,16829200
1/4/2012,25.422501,25.615,25,25.2875,22.094549,16522000
1/5/2012,25.1775,25.5525,24.915001,25.477501,22.260557,12096400
1/6/2012,25.49,25.555,25.055,25.1775,21.998438,13089200
1/9/2012,25.252501,25.295,24.695,24.975,21.821503,18002400
1/10/2012,25.217501,25.237499,24.862499,24.950001,21.79966,18711600
1/11/2012,24.745001,24.875,24.5825,24.7775,21.648945,19016000
1/12/2012,24.844999,25.42,24.844999,25.334999,22.136049,16708800
1/13/2012,25.18,25.4475,25.07,25.184999,22.004988,16623200
1/17/2012,25.325001,25.735001,25.297501,25.6325,22.39599,17018800
1/18/2012,25.540001,25.969999,25.5275,25.945,22.669027,11752400
1/19/2012,26.040001,26.049999,25.5625,25.592501,22.361032,14567600
1/20/2012,25.5975,25.629999,24.950001,25.145,21.970043,20032800
1/23/2012,25.1875,25.2225,24.700001,24.9,21.755976,16166400
1/24/2012,24.762501,25.317499,24.747499,25.252501,22.063965,12140800
1/25/2012,25.1525,25.2425,24.950001,25.139999,21.965673,15088400
1/26/2012,25.18,25.5375,24.995001,25.215,22.0312,13939200
1/27/2012,25.102501,25.3825,24.975,25.262501,22.072706,11362800
1/30/2012,25.035,25.129999,24.875,24.969999,21.817139,12476000
1/31/2012,25.122499,25.195,24.9575,25.16,21.983147,13240400
2/1/2012,25.295,25.674999,25.15,25.627501,22.391621,15376800
2/2/2012,25.945,26.780001,25.897499,26.514999,23.167059,33740400
2/3/2012,26.6975,26.955,26.647499,26.7575,23.378937,16533200
2/6/2012,26.735001,27.067499,26.700001,26.84,23.451023,13349600
2/7/2012,26.865,26.887501,26.514999,26.745001,23.368013,13045600
2/8/2012,26.942499,27.16,26.754999,27.0875,23.667267,22742000
2/9/2012,28.264999,28.725,28.012501,28.105,24.556293,39601200
2/10/2012,27.9475,28.5,27.85,28.475,24.879576,21888800
2/13/2012,28.5625,28.7925,28.09,28.1775,24.619633,22078400
2/14/2012,28.0275,28.8125,28.022499,28.809999,25.17227,17960800
2/15/2012,29.055,29.2875,28.66,28.775,25.335155,21701200
2/16/2012,28.865,28.932501,28.4,28.450001,25.049013,15971600
2/17/2012,28.602501,28.8125,28.450001,28.752501,25.315351,15512800
2/21/2012,28.815001,29,28.4625,28.549999,25.137056,10819600
2/22/2012,28.4475,29.1875,28.325001,29.09,25.612503,14381200
2/23/2012,29.09,29.200001,28.915001,29.120001,25.638918,10890800
2/24/2012,29.122499,29.442499,28.975,29.385,25.872238,11094000
2/27/2012,29.2675,29.325001,29.075001,29.215,25.722559,15812800
2/28/2012,29.290001,29.7425,29.262501,29.737499,26.182604,11937200
2/29/2012,29.754999,29.84,29.002501,29.092501,25.614704,15217600
3/1/2012,29.362499,29.497499,29.137501,29.295,25.792995,11174000
3/2/2012,29.127501,29.2425,28.9,29.040001,25.568478,12213600
3/5/2012,29.040001,29.2075,28.975,29.059999,25.586094,10153600
3/6/2012,28.805,28.875,28.385,28.709999,25.277927,13302000
3/7/2012,28.93,29.025,28.74,28.91,25.454021,10694000
3/8/2012,29.17,29.545,29.01,29.4925,25.966885,9520400
3/9/2012,29.5175,29.5975,29.252501,29.2925,25.790798,8457600
3/12/2012,29.254999,29.387501,29.0175,29.1325,25.64992,7709200
3/13/2012,29.227501,29.352501,28.92,29.317499,25.812805,12785600
3/14/2012,29.327499,29.4725,29.1175,29.1875,25.698347,14996000
3/15/2012,29.155001,29.3675,29.075001,29.25,25.753378,13293200
3/16/2012,29.3575,29.375,29.067499,29.17,25.68294,16006400
3/19/2012,29.110001,29.93,29.0375,29.709999,26.158386,15918400
3/20/2012,29.5375,29.65,29,29.129999,25.647724,10588000
3/21/2012,29.272499,29.4125,29.145,29.1875,25.698347,8427200
3/22/2012,29.0375,29.375,29,29.32,25.815008,9368000
3/23/2012,29.377501,29.75,29.225,29.695,26.145176,10151200
3/26/2012,29.84,30.174999,29.3125,30.014999,26.426926,16363600
3/27/2012,29.995001,30.07,29.887501,29.952499,26.371901,10662000
3/28/2012,29.92,30.075001,29.627501,29.8375,26.270645,8992000
3/29/2012,29.635,29.795,29.387501,29.75,26.193611,8691200
3/30/2012,29.772499,29.799999,29.4,29.5,25.973488,12002000
4/2/2012,29.5,29.975,29.275,29.745001,26.189201,11777600
4/3/2012,29.709999,30.147499,29.592501,30.09,26.492964,15691600
4/4/2012,29.872499,29.92,29.549999,29.745001,26.189201,10308800
4/5/2012,29.58,30.2875,29.5175,30.252501,26.636038,13395600
4/9/2012,29.915001,30.0875,29.6775,29.875,26.303661,13295600
4/10/2012,29.870001,29.942499,29.147499,29.184999,25.696146,10679200
4/11/2012,29.504999,29.737499,29.2425,29.344999,25.837021,14171200
4/12/2012,29.3675,30.290001,29.297501,30.254999,26.638235,17164000
4/13/2012,30.1,30.92,30.077499,30.790001,27.109282,21497200
4/16/2012,30.76,30.762501,30.01,30.2075,26.596422,18308400
4/17/2012,30.407499,30.625,30.3125,30.52,26.871559,10328800
4/18/2012,30.4025,30.620001,30.33,30.445,26.805523,8480000
4/19/2012,30.317499,30.565001,30.127501,30.297501,26.675659,8522400
4/20/2012,30.455,30.5375,30.145,30.252501,26.636038,7841200
4/23/2012,30.0625,30.202499,29.120001,29.525,25.995506,17347200
4/24/2012,29.5875,29.809999,29.372499,29.7325,26.1782,9430800
4/25/2012,29.934999,30.6,29.889999,30.4475,26.807724,12150800
4/26/2012,30.4725,30.875,30.377501,30.797501,27.115885,11107600
4/27/2012,30.934999,31.0525,30.715,30.879999,27.188522,9787200
4/30/2012,31.0275,31.0375,30.577499,30.745001,27.069656,9375200
5/1/2012,30.8675,31.3375,30.76,30.772499,27.093874,17178000
5/2/2012,30.4025,30.797501,30.1675,30.547501,26.895773,25366800
5/3/2012,30.502501,30.627501,28.844999,29.102501,25.623512,47838000
5/4/2012,29.055,29.7225,28.827499,29.4475,25.927271,23403600
5/7/2012,29.24,29.772499,29.24,29.627501,26.085756,13476800
5/8/2012,29.525,29.77,29.0375,29.535,26.004314,14596800
5/9/2012,29.327499,29.745001,29.1425,29.355,25.845821,17672800
5/10/2012,29.575001,29.872499,29.41,29.5425,26.010914,13468000
5/11/2012,29.34,29.7425,29.315001,29.48,25.955885,8139600
5/14/2012,29.2075,29.59,28.9575,29.18,25.691742,16246400
5/15/2012,29.112499,29.475,29.112499,29.1525,25.667536,12589200
5/16/2012,29.200001,29.549999,29.075001,29.3825,26.066751,17339600
5/17/2012,29.25,29.565001,28.752501,28.752501,25.507853,17814800
5/18/2012,28.7125,28.8125,28.125,28.16,24.98221,25934800
5/21/2012,28.317499,29.08,28.165001,29.055,25.776207,13272000
5/22/2012,29.102501,29.8125,29.102501,29.5975,26.257486,18594400
5/23/2012,29.405001,29.865,29.3475,29.7925,26.430481,16558000
5/24/2012,29.93,30.25,29.692499,29.942499,26.563559,12749600
5/25/2012,29.8475,30.1,29.737499,29.842501,26.474846,11780000
5/29/2012,30.0375,30.237499,29.75,30.07,26.676668,18006400
5/30/2012,29.6775,29.934999,29.365,29.372499,26.057878,18346400
5/31/2012,29.4375,29.59,28.68,28.799999,25.549984,21004000
6/1/2012,28.41,28.7225,27.985001,28.0625,24.895712,18650400
6/4/2012,28.0075,28.610001,28.004999,28.540001,25.31933,16646400
6/5/2012,28.440001,28.6325,28.285,28.452499,25.241695,11374800
6/6/2012,28.7425,29.125,28.7075,29.084999,25.802824,12384000
6/7/2012,29.4575,29.5,29.137501,29.202499,25.907064,9158000
6/8/2012,29.0975,29.15,28.862499,29.145,25.856052,10376800
6/11/2012,29.317499,29.4825,29.055,29.0875,25.805044,10942800
6/12/2012,29.102501,29.290001,28.93,29.290001,25.984688,10398800
6/13/2012,28.950001,29.2425,28.6625,28.725,25.483448,14891200
6/14/2012,28.815001,29.252501,28.565001,29.122499,25.836096,13152800
6/15/2012,29.342501,29.625,29.2325,29.6,26.25971,12551600
6/18/2012,29.502501,30.120001,29.365,30.025,26.636751,10931600
6/19/2012,30.215,30.4,30.125,30.3375,26.913986,10270400
6/20/2012,30.275,30.647499,30.2575,30.647499,27.188999,12702800
6/21/2012,30.645,30.717501,29.827499,29.870001,26.499243,13061200
6/22/2012,30.0625,31.237499,29.8325,31.237499,27.71242,37216000
6/25/2012,30.715,30.8225,30.2875,30.317499,26.896236,16164000
6/26/2012,30.440001,30.98,30.4175,30.790001,27.315416,13128800
6/27/2012,30.84,31.030001,30.6325,30.860001,27.377522,13768400
6/28/2012,30.75,30.852501,29.8925,30.379999,26.951687,11514800
6/29/2012,30.815001,31.01,30.3825,30.907499,27.419661,15931200
7/2/2012,31.065001,31.700001,31,31.655001,28.082804,17042400
7/3/2012,31.622499,31.75,31.415001,31.584999,28.020704,6364400
7/5/2012,31.434999,31.8675,31.4175,31.752501,28.169304,11298000
7/6/2012,31.52,31.682501,31.195,31.32,27.785612,9631200
7/9/2012,30.7875,31.012501,30.26,30.9125,27.424093,17684000
7/10/2012,31.0825,31.1875,30.452499,30.57,27.120245,18204000
7/11/2012,30.477501,30.5625,29.895,30.184999,26.77869,11644000
7/12/2012,29.7775,30.8575,29.775,30.66,27.200089,15067600
7/13/2012,30.625,31.16,30.5375,31.022499,27.521677,12112800
7/16/2012,32.049999,32.75,31.467501,31.7875,28.200356,30607600
7/17/2012,32.032501,32.060001,31.51,32.057499,28.439886,10766800
7/18/2012,31.875,32.200001,31.85,31.955,28.348951,11903600
7/19/2012,32.075001,32.157501,31.3325,31.3475,27.810005,13832400
7/20/2012,31.1525,31.545,30.9125,31.4375,27.889853,11816800
7/23/2012,31.012501,31.264999,30.8125,31.1175,27.605961,11391200
7/24/2012,31.125,31.190001,30.32,30.6625,27.202307,13504000
7/25/2012,30.844999,31.022499,30.385,30.549999,27.102503,15305200
7/26/2012,31.2425,32.047501,31.049999,31.692499,28.116076,21036000
7/27/2012,31.7325,32.375,31.424999,32.285,28.64171,13937600
7/30/2012,32.212502,33.087502,32.177502,32.709999,29.018747,12652800
7/31/2012,32.607498,32.669998,32.125,32.267502,28.626186,8961600
8/1/2012,32.125,32.352501,31.75,31.865,28.269106,11612000
8/2/2012,31.700001,32.322498,31.547501,32.317501,28.670547,11112400
8/3/2012,32.59,32.884998,32.215,32.744999,29.049801,12934400
8/6/2012,32.75,33.145,32.654999,32.7575,29.060888,9227600
8/7/2012,32.7075,32.857498,32.334999,32.599998,28.92116,13179200
8/8/2012,32.695,32.880001,32.599998,32.787498,29.087502,7962800
8/9/2012,32.720001,32.7425,31.9375,32.127499,28.501986,14203600
8/10/2012,32.047501,32.322498,32,32.272499,28.630621,5984800
8/13/2012,32.16,32.25,31.85,32.080002,28.459845,6454000
8/14/2012,32.279999,32.544998,32.134998,32.4725,28.808052,8732400
8/15/2012,32.294998,32.575001,32.147499,32.264999,28.819221,7735600
8/16/2012,32.174999,32.487499,32.174999,32.419998,28.957661,9121200
8/17/2012,32.497501,32.509998,32.072498,32.172501,28.736601,9582400
8/20/2012,32.1525,32.18,32,32.040001,28.61825,8674400
8/21/2012,32.177502,32.3125,31.75,31.879999,28.475332,7605200
8/22/2012,31.717501,32.125,31.629999,32.025002,28.604855,8866000
8/23/2012,31.9825,32.125,31.6875,31.7875,28.392717,7000000
8/24/2012,31.647499,31.754999,31.452499,31.665001,28.283298,10650800
8/27/2012,31.8225,32.035,31.76,31.915001,28.506598,8820400
8/28/2012,31.965,32.060001,31.805,31.85,28.448538,7862800
8/29/2012,31.887501,32.012501,31.68,32.005001,28.586985,8583600
8/30/2012,31.775,31.775,31.545,31.674999,28.292225,8573600
8/31/2012,31.877501,32.092499,31.565001,32.0625,28.638346,13784000
9/4/2012,32.09,32.287498,31.905001,32.130001,28.698639,10200800
9/5/2012,32.215,32.25,31.737499,31.9025,28.495428,12698800
9/6/2012,32.044998,32.375,31.950001,32.375,28.917467,15698400
9/7/2012,32.377499,32.490002,32.1675,32.427502,28.964367,10789200
9/10/2012,32.105,32.470001,32.105,32.169998,28.734365,11633600
9/11/2012,32.220001,33.110001,32.202499,32.872501,29.361841,15890400
9/12/2012,32.912498,33.369999,32.895,33.365002,29.801744,14656000
9/13/2012,33.237499,34.162498,33.145,33.744999,30.141153,15745200
9/14/2012,33.8125,33.825001,33.4375,33.5625,29.978146,13289600
9/17/2012,33.615002,33.712502,33.404999,33.467499,29.89329,10649200
9/18/2012,33.272499,33.462502,33.1325,33.415001,29.846405,13192400
9/19/2012,33.467499,33.880001,33.432499,33.697498,30.098726,11976800
9/20/2012,33.572498,33.709999,33.3675,33.6525,30.058537,12779600
9/21/2012,33.825001,33.987499,33.724998,33.75,30.14563,29225600
9/24/2012,33.5275,33.7425,33.377499,33.435001,29.864264,10530000
9/25/2012,33.459999,33.849998,33.404999,33.639999,30.04738,15398400
9/26/2012,33.535,33.639999,33.095001,33.130001,29.591841,10637200
9/27/2012,33.177502,33.560001,33.130001,33.477501,29.902225,8432800
9/28/2012,33.494999,33.654999,33.310001,33.57,29.984846,9431600
10/1/2012,33.717499,34.474998,33.717499,34.182499,30.531935,14700800
10/2/2012,34.147499,34.275002,33.869999,34,30.368929,10041600
10/3/2012,34.162498,34.650002,33.997501,34.630001,30.931643,11717600
10/4/2012,34.700001,34.955002,34.549999,34.9175,31.18845,8475600
10/5/2012,35.185001,35.397499,34.875,35.064999,31.320183,11280800
10/8/2012,34.75,34.875,34.639999,34.677502,30.974075,6803600
10/9/2012,34.7925,34.845001,34.18,34.185001,30.534172,9978000
10/10/2012,34.157501,34.494999,34.080002,34.355,30.686012,8050400
10/11/2012,34.549999,34.9575,34.547501,34.762501,31.049995,14057600
10/12/2012,34.842499,34.997501,34.607498,34.779999,31.065622,8116000
10/15/2012,34.84,35.060001,34.650002,34.9725,31.237553,9694400
10/16/2012,35.049999,35.442501,35.005001,35.290001,31.521156,8324400
10/17/2012,35.290001,35.692501,35.200001,35.639999,31.833784,10126000
10/18/2012,35.59,35.775002,35.282501,35.470001,31.68194,11241600
10/19/2012,35.577499,35.59,34.939999,34.9925,31.255419,10134400
10/22/2012,34.952499,35.012501,34.5075,34.75,31.038826,9782800
10/23/2012,34.487499,34.494999,33.982498,34.16,30.511843,11923200
10/24/2012,34.375,34.592499,34.110001,34.122501,30.478346,11478000
10/25/2012,34.4575,34.674999,34.130001,34.387501,30.715042,15875600
10/26/2012,34.4575,34.7225,34.217499,34.577499,30.884756,12148800
10/31/2012,34.400002,34.9925,34.349998,34.689999,30.985241,14271200
11/1/2012,35.205002,36.09,35.075001,35.970001,32.12854,21310000
11/2/2012,36.014999,36.602501,35.849998,35.849998,32.021351,18498000
11/5/2012,35.6875,35.9725,35.305,35.375,31.597084,13864000
11/6/2012,35.619999,36.209999,35.474998,35.965,32.124069,9089200
